-8.207830000000042661e-03,-1.069809000000004374e-02,-1.036522000000004128e-02,-9.924480000000047986e-03,-9.410130000000044292e-03,-8.842540000000044531e-03,-8.237550000000044836e-03,-7.605490000000044576e-03,-6.955150000000043589e-03,-6.291270000000044951e-03,-5.613610000000044016e-03,-4.912160000000043852e-03,-4.201410000000043408e-03,-3.523880000000039099e-03,-2.852150000000043279e-03,-2.174490000000046247e-03
-9.969030000000047090e-03,-8.639920000000042219e-03,-6.661630000000044217e-03,-4.088190000000045329e-03,-1.068640000000045578e-03,2.277559999999956720e-03,5.856689999999956098e-03,9.596969999999952969e-03,1.347814999999995614e-02,1.745390999999995099e-02,2.149140999999995388e-02,2.558387999999995471e-02,2.970427999999995447e-02,3.378383999999995391e-02,3.783124999999995519e-02,4.184724999999996087e-02
-9.156940000000045668e-03,-7.310170000000041149e-03,-4.282930000000045000e-03,-3.602700000000434136e-04,4.241459999999959082e-03,9.306579999999954958e-03,1.472267999999995330e-02,2.037686999999995321e-02,2.618830999999995773e-02,3.209616999999995862e-02,3.806070999999995597e-02,4.404995999999995748e-02,5.001703999999995015e-02,5.588527999999996082e-02,6.164951999999995075e-02,6.730531999999996018e-02
-8.056520000000040940e-03,-5.246950000000044460e-03,-5.830700000000448718e-04,5.515369999999957841e-03,1.268314999999995557e-02,2.060251999999996100e-02,2.907369999999995236e-02,3.795014999999995337e-02,4.711167999999994749e-02,5.647276999999995689e-02,6.596847999999994050e-02,7.555041999999995150e-02,8.514207999999995335e-02,9.465440999999995275e-02,1.040771999999999531e-01,1.133838399999999441e-01
-7.564600000000042818e-03,-4.714720000000048074e-03,3.381399999999561558e-04,6.869229999999957106e-03,1.449752999999995469e-02,2.286475999999995623e-02,3.169680999999995724e-02,4.080267999999995232e-02,5.002887999999995616e-02,5.925640999999996078e-02,6.838547999999994298e-02,7.733066999999994862e-02,8.598684999999994805e-02,9.430097999999995095e-02,1.022717299999999635e-01,1.099591599999999586e-01
-6.539080000000045169e-03,-2.545890000000046276e-03,4.217159999999955076e-03,1.297379999999995724e-02,2.319999999999995330e-02,3.445186999999995392e-02,4.639184999999994979e-02,5.878538999999995129e-02,7.144969999999996324e-02,8.422127999999995396e-02,9.698680999999996499e-02,1.096490999999999438e-01,1.220592499999999525e-01,1.341681099999999516e-01,1.459666399999999253e-01,1.575656899999999527e-01
-5.791240000000042951e-03,-1.320990000000045938e-03,6.455959999999955068e-03,1.655822999999995507e-02,2.838366999999995810e-02,4.141169999999995410e-02,5.525434999999995905e-02,6.965397999999996259e-02,8.438264999999996185e-02,9.926940999999994686e-02,1.141852499999999743e-01,1.289717899999999473e-01,1.435198399999999541e-01,1.577953799999999573e-01,1.717234699999999614e-01,1.853979279999999619e-01
-4.516920000000044025e-03,1.012449999999956224e-03,1.054398999999995451e-02,2.289190999999995632e-02,3.733090999999995330e-02,5.326427999999995555e-02,7.023662999999995271e-02,8.793715999999994481e-02,1.061333299999999563e-01,1.246218199999999526e-01,1.432449899999999610e-01,1.618211499999999692e-01,1.802460329999999444e-01,1.984590229999999567e-01,2.164160999999999724e-01,2.342401459999999547e-01
-4.746990000000045513e-03,-7.706000000004631996e-05,8.452059999999957454e-03,1.937771999999995248e-02,3.192364999999995623e-02,4.539154999999995416e-02,5.928960999999995096e-02,7.319954999999994660e-02,8.678758999999997004e-02,9.982722999999996127e-02,1.124122399999999550e-01,1.250205999999999540e-01,1.384261099999999634e-01,1.531608699999999212e-01,1.690797039999999418e-01,1.856190779999999374e-01
-4.004530000000040835e-03,2.023889999999951839e-03,1.222457999999995368e-02,2.532961999999995203e-02,4.044265999999996364e-02,5.680089999999995282e-02,7.383131999999996420e-02,9.107371999999995527e-02,1.081713099999999511e-01,1.248454199999999431e-01,1.412241799999999492e-01,1.579132499999999495e-01,1.756559169999999392e-01,1.949714889999999701e-01,2.157281529999999503e-01,2.372106389999999454e-01
