-5.792005063615914828e+00,-9.622736151651365422e-01,-1.188586843629406253e+00,-1.414431393183133601e+00,-1.648130354954957077e+00,-1.894687479642028549e+00,-2.168424097507436255e+00,-2.505035637195375919e+00,-2.905104741513334421e+00,-3.394218138896519577e+00,-4.015846391711053620e+00,-4.868037097555419024e+00,-5.856014630147733158e+00,-7.183283588613215365e+00,-9.347828777042735737e+00,-1.289743590774670778e+01
-3.895973128135003183e+00,-7.337778914820142440e+00,-1.309461268255386379e+01,-2.602096878998240115e+01,-1.126102103950945121e+02,5.772358060514815037e+01,2.387935000615353331e+01,1.543013772357483226e+01,1.156343200177505892e+01,9.331972240366674498e+00,7.900335220495979804e+00,6.905775345448628144e+00,6.152383008629173311e+00,5.594959368233378250e+00,5.174657975292304535e+00,4.840282459829912121e+00
-6.594697936631630064e+00,-1.351673333377959096e+01,-3.190709894027699534e+01,-4.631044307147245718e+02,4.453233645512300143e+01,2.216084754295883030e+01,1.496595162138328305e+01,1.140388630211234045e+01,9.271547739968768909e+00,7.877274914899559555e+00,6.887259553518407351e+00,6.154130514568486809e+00,5.588815013029532430e+00,5.155782154958523655e+00,4.812773121291284539e+00,4.541451012364767337e+00
-8.602082427514739393e+00,-2.184599602718936140e+01,-2.739348090476661355e+02,3.557106879534629229e+01,1.749691212861900169e+01,1.169606000376973931e+01,8.838920601273759559e+00,7.124424855979751392e+00,5.992066792502672712e+00,5.197509550592124938e+00,4.608873416405718793e+00,4.164796049922663279e+00,3.803996743268901692e+00,3.522713302703508464e+00,3.303462469765895193e+00,3.118546728509148824e+00
-1.350485153407214334e+01,-3.591872491915650301e+01,6.935906139208417471e+02,4.153429689632721278e+01,2.220222698772426995e+01,1.520456740354256020e+01,1.157125042978558938e+01,9.362570443325797243e+00,7.885085957942318480e+00,6.841790332148677045e+00,6.074359561900352311e+00,5.491873284674780642e+00,5.046369706832778412e+00,4.725500842479951835e+00,4.495431725915044474e+00,4.350293038136861412e+00
-1.659740838552095710e+01,-7.042650821054705546e+01,5.911168172736809368e+01,2.336558237044206621e+01,1.479125523479762094e+01,1.079329817338116371e+01,8.495372513603042464e+00,7.012325637482176965e+00,5.976365027453939938e+00,5.217637984679642571e+00,4.653346146855922072e+00,4.213662434304938920e+00,3.853035084063525240e+00,3.594766633181536886e+00,3.410565888082865094e+00,3.296263416201546281e+00
-2.031548424282343746e+01,-1.476064377905262575e+02,4.203376886993544304e+01,1.992091881756522653e+01,1.313670574425344562e+01,9.744180778882338245e+00,7.735141698172083302e+00,6.415001268364287412e+00,5.479400646124991781e+00,4.799911950343325628e+00,4.280159090787470255e+00,3.874924504019860105e+00,3.565952111091362564e+00,3.332722208643836836e+00,3.153552853567422876e+00,3.031913000119531354e+00
-2.867849716937910287e+01,2.104201039505038011e+02,2.787509265161325445e+01,1.556344649905205557e+01,1.075316863651023169e+01,8.153878124506954705e+00,6.543468444529889183e+00,5.462133438553944842e+00,4.688538757011392555e+00,4.113353785764953585e+00,3.672122375204528666e+00,3.323539926671011724e+00,3.052084091337260219e+00,2.843996601744911423e+00,2.687155435882020882e+00,2.593383129235530937e+00
-3.882507368975345940e+01,-3.896798404515757738e+03,4.852164225404049347e+01,2.543107308164810476e+01,1.708936968654089483e+01,1.275737880218099640e+01,1.009490690732962115e+01,8.320175399156644502e+00,7.071322821114876866e+00,6.229974185889833649e+00,5.749369767346347970e+00,5.587744528289614543e+00,5.675500631467223833e+00,5.763589408349583998e+00,5.729877216476942259e+00,5.531891565350184337e+00
-4.500793287395435982e+01,1.460466026983692700e+02,3.322435607163927074e+01,1.935053621214513697e+01,1.345416877645479659e+01,1.018944728427876889e+01,8.107082006592689183e+00,6.688511376685929655e+00,5.675169320560232933e+00,4.954081417374056606e+00,4.567732811323925723e+00,4.435384141067170383e+00,4.504067674374581998e+00,4.605140652275445667e+00,4.607176500952755660e+00,4.447536467495139867e+00
-6.013509720575868300e+01,8.762457277647493470e+01,2.789931435405472726e+01,1.695244922581994018e+01,1.198008466120538174e+01,9.162856483377252559e+00,7.343058397150005412e+00,6.090826752040237935e+00,5.188610090384121243e+00,4.563164161843449307e+00,4.229802623405968021e+00,4.131837014162996979e+00,4.213469892535777639e+00,4.287845961786429960e+00,4.284034408332969335e+00,4.149450254830658658e+00
-1.021166786104815714e+02,5.360860699275733765e+01,2.192122322784456756e+01,1.385829990011118795e+01,9.930475485411012215e+00,7.645994218457806468e+00,6.147006812743283533e+00,5.106088254591339748e+00,4.364110445982061215e+00,3.865619212773995450e+00,3.607534164959862011e+00,3.575172147732361694e+00,3.653226007628560534e+00,3.719657746768960216e+00,3.689205109166610708e+00,3.558496552677869129e+00
-1.780185927296460022e+02,5.531347492946626687e+01,2.392477531289510395e+01,1.538982736128532913e+01,1.114895664339902659e+01,8.654222306179891078e+00,6.998457269009880299e+00,5.862319478839433273e+00,5.038592298024942018e+00,4.472953660534753517e+00,4.132915304015341462e+00,4.020506114867309577e+00,4.053254183820338419e+00,4.088624891978509091e+00,4.074864417091996316e+00,4.003367028962959928e+00
-5.575489443635220823e+02,4.202784230330941284e+01,2.010436417798655384e+01,1.320933125379501760e+01,9.641921779394667880e+00,7.513312779523236173e+00,6.086543709535470192e+00,5.094217626534412346e+00,4.367701627504995798e+00,3.879250072895225276e+00,3.596897734453193607e+00,3.530311204568028938e+00,3.577059671097719384e+00,3.622521122526547899e+00,3.615525574805136699e+00,3.541291356221134556e+00
2.450356903241905115e+02,3.641821051929414210e+01,1.864551911161266773e+01,1.246975965642148942e+01,9.175145034832903335e+00,7.178477678617375624e+00,5.841066100010135820e+00,4.899651578086508863e+00,4.213800095199799145e+00,3.754617587884972352e+00,3.498979691047105600e+00,3.455531889758149511e+00,3.516102853881069912e+00,3.539809217031349320e+00,3.487577942744277681e+00,3.353348318774235892e+00
1.042771138613856721e+02,3.108035137654461266e+01,1.685044332292306990e+01,1.141081799150401821e+01,8.427550303485711325e+00,6.595139313147467597e+00,5.363630299512582411e+00,4.484130192926130576e+00,3.855767269704561517e+00,3.420012808079894828e+00,3.196048577315492523e+00,3.176105080075346976e+00,3.220191493460097920e+00,3.202342130947891885e+00,3.062341669060690386e+00,2.793010191607708137e+00
